Epoch , PRN , SvX , SvY , SvZ, PrM, PrSigmaM , GTx , GTy, GTz
1278 , 5 , -1768073.209078 , -26381997.282581 , 594861.998138 , 22369754.009496, 2.398340, -2706603.957577, -4275873.677566, 3869183.458279
1278 , 6 , 9250554.624427 , -11826217.729467 , 21964657.826301 , 22968538.941896, 2.698132, -2706603.957577, -4275873.677566, 3869183.458279
1278 , 12 , -10537529.520961 , -18142894.340282 , 16146114.984223 , 20110970.102197, 1.199170, -2706603.957577, -4275873.677566, 3869183.458279
1278 , 19 , 17806963.010920 , -16696499.815216 , 10144560.797001 , 24791046.829903, 23.983397, -2706603.957577, -4275873.677566, 3869183.458279
1278 , 25 , -14628605.506616 , -7851199.337834 , 20549935.758975 , 20815348.514263, 1.798755, -2706603.957577, -4275873.677566, 3869183.458279
1278 , 29 , -21950073.725094 , 876507.437459 , 14900666.642781 , 22774469.187637, 2.398340, -2706603.957577, -4275873.677566, 3869183.458279
1278 , 31 , -8517314.079156 , 12715467.043124 , 21678949.811587 , 25294187.266768, 4.197094, -2706603.957577, -4275873.677566, 3869183.458279
1279 , 2 , -2674355.151377 , -17037376.206401 , 20854820.248447 , 21248204.177909, 2.098547, -2706624.256793, -4275859.052267, 3869185.456928
1279 , 5 , -1767739.906714 , -26381932.252155 , 598030.175637 , 22369261.111517, 3.297717, -2706624.256793, -4275859.052267, 3869185.456928
1279 , 6 , 9253013.394855 , -11824941.676763 , 21964312.742892 , 22969148.387092, 2.698132, -2706624.256793, -4275859.052267, 3869185.456928
1279 , 12 , -10537340.797492 , -18144975.287402 , 16143946.971355 , 20111014.144869, 1.199170, -2706624.256793, -4275859.052267, 3869185.456928
1279 , 19 , 17808238.049034 , -16696927.655472 , 10141700.740795 , 24791598.107970, 7.195019, -2706624.256793, -4275859.052267, 3869185.456928
1279 , 24 , -20999901.004839 , -14986704.109831 , -7266416.756730 , 23947847.368750, 15.889000, -2706624.256793, -4275859.052267, 3869185.456928
1279 , 25 , -14628661.784587 , -7853856.255948 , 20548918.516039 , 20815013.610640, 1.798755, -2706624.256793, -4275859.052267, 3869185.456928
1279 , 29 , -21948489.451642 , 875458.261669 , 14903052.479233 , 22774032.337631, 3.597509, -2706624.256793, -4275859.052267, 3869185.456928
1280 , 2 , -2672019.372942 , -17036469.368158 , 20855888.252798 , 21248529.920729, 1.798755, -2706644.990819, -4275844.718396, 3869186.735018
1280 , 5 , -1767406.566118 , -26381866.842147 , 601198.340324 , 22368760.622697, 4.197094, -2706644.990819, -4275844.718396, 3869186.735018
1280 , 6 , 9255472.204815 , -11823665.795317 , 21963967.194642 , 22969754.115381, 2.398340, -2706644.990819, -4275844.718396, 3869186.735018
1280 , 12 , -10537152.207216 , -18147055.968769 , 16141778.611668 , 20111058.362041, 1.199170, -2706644.990819, -4275844.718396, 3869186.735018
1280 , 19 , 17809512.734854 , -16697355.410253 , 10138840.466027 , 24792183.745492, 5.096472, -2706644.990819, -4275844.718396, 3869186.735018
1280 , 24 , -20998963.139458 , -14986625.459648 , -7269332.612723 , 23948457.897023, 9.293566, -2706644.990819, -4275844.718396, 3869186.735018
1280 , 25 , -14628718.211659 , -7856513.037823 , 20547900.828885 , 20814679.806378, 1.798755, -2706644.990819, -4275844.718396, 3869186.735018
1280 , 29 , -21946904.980176 , 874408.840801 , 14905437.998058 , 22773591.508969, 4.197094, -2706644.990819, -4275844.718396, 3869186.735018
1281 , 2 , -2669683.422728 , -17035562.618588 , 20856955.837695 , 21248854.127929, 1.798755, -2706666.069596, -4275830.601373, 3869187.551751
1281 , 5 , -1767073.187327 , -26381801.052562 , 604366.492002 , 22368265.508544, 4.197094, -2706666.069596, -4275830.601373, 3869187.551751
1281 , 6 , 9257931.054197 , -11822390.085180 , 21963621.181563 , 22970361.047734, 2.398340, -2706666.069596, -4275830.601373, 3869187.551751
1281 , 12 , -10536963.750084 , -18149136.384351 , 16139609.905197 , 20111101.671801, 1.199170, -2706666.069596, -4275830.601373, 3869187.551751
1281 , 19 , 17810787.068840 , -16697783.079337 , 10135979.972225 , 24792748.687045, 5.696057, -2706666.069596, -4275830.601373, 3869187.551751
1281 , 24 , -20998024.939351 , -14986546.715833 , -7272248.318488 , 23949038.742483, 11.991698, -2706666.069596, -4275830.601373, 3869187.551751
1281 , 25 , -14628774.787806 , -7859169.683422 , 20546882.697530 , 20814345.670562, 1.798755, -2706666.069596, -4275830.601373, 3869187.551751
1281 , 29 , -21945320.310791 , 873359.174900 , 14907823.199149 , 22773154.240157, 3.597509, -2706666.069596, -4275830.601373, 3869187.551751
1282 , 2 , -2667347.300769 , -17034655.957748 , 20858023.003106 , 21249179.696246, 1.498962, -2706687.175918, -4275816.488796, 3869188.344297
1282 , 5 , -1766739.770178 , -26381734.883411 , 607534.630646 , 22367771.127306, 4.796679, -2706687.175918, -4275816.488796, 3869188.344297
1282 , 6 , 9260389.942999 , -11821114.546337 , 21963274.703660 , 22970966.601519, 2.398340, -2706687.175918, -4275816.488796, 3869188.344297
1282 , 12 , -10536775.426034 , -18151216.534079 , 16137440.852028 , 20111148.733358, 1.199170, -2706687.175918, -4275816.488796, 3869188.344297
1282 , 19 , 17812061.050697 , -16698210.662730 , 10133119.259844 , 24793333.260111, 5.096472, -2706687.175918, -4275816.488796, 3869188.344297
1282 , 24 , -20997086.404803 , -14986467.878266 , -7275163.873491 , 23949638.294585, 11.991698, -2706687.175918, -4275816.488796, 3869188.344297
1282 , 25 , -14628831.512996 , -7861826.192648 , 20545864.122017 , 20814017.083913, 1.798755, -2706687.175918, -4275816.488796, 3869188.344297
1282 , 29 , -21943735.443546 , 872309.263878 , 14910208.082462 , 22772719.222417, 3.597509, -2706687.175918, -4275816.488796, 3869188.344297
1283 , 2 , -2665011.007115 , -17033749.385672 , 20859089.749014 , 21249505.404169, 1.498962, -2706708.173397, -4275802.429417, 3869189.121126
1283 , 5 , -1766406.314672 , -26381668.334697 , 610702.756152 , 22367280.811964, 4.796679, -2706708.173397, -4275802.429417, 3869189.121126
1283 , 6 , 9262848.871008 , -11819839.178902 , 21962927.760955 , 22971583.114056, 2.098547, -2706708.173397, -4275802.429417, 3869189.121126
1283 , 12 , -10536587.234996 , -18153296.417986 , 16135271.452136 , 20111189.634990, 1.199170, -2706708.173397, -4275802.429417, 3869189.121126
1283 , 19 , 17813334.680686 , -16698638.160294 , 10130258.328617 , 24793903.297181, 5.096472, -2706708.173397, -4275802.429417, 3869189.121126
1283 , 24 , -20996147.535796 , -14986388.947002 , -7278079.277724 , 23950251.213519, 15.889000, -2706708.173397, -4275802.429417, 3869189.121126
1283 , 25 , -14628888.387200 , -7864482.565541 , 20544845.102338 , 20813684.466267, 1.498962, -2706708.173397, -4275802.429417, 3869189.121126
1283 , 29 , -21942150.378478 , 871259.107705 , 14912592.647982 , 22772281.971048, 2.997925, -2706708.173397, -4275802.429417, 3869189.121126
1283 , 31 , -8529456.695127 , 12708887.400581 , 21678259.004449 , 25292033.151760, 3.297717, -2706708.173397, -4275802.429417, 3869189.121126
1284 , 2 , -2662674.541888 , -17032842.902391 , 20860156.075395 , 21249832.892004, 1.798755, -2706729.008595, -4275788.456615, 3869189.997495
1284 , 5 , -1766072.820790 , -26381601.406422 , 613870.868539 , 22366786.866975, 3.897302, -2706729.008595, -4275788.456615, 3869189.997495
1284 , 6 , 9265307.838328 , -11818563.982811 , 21962580.353434 , 22972192.088061, 2.098547, -2706729.008595, -4275788.456615, 3869189.997495
1284 , 12 , -10536399.177070 , -18155376.035850 , 16133101.705671 , 20111238.912723, 1.199170, -2706729.008595, -4275788.456615, 3869189.997495
1284 , 19 , 17814607.958561 , -16699065.572097 , 10127397.178818 , 24794481.081979, 6.295642, -2706729.008595, -4275788.456615, 3869189.997495
1284 , 24 , -20995208.332068 , -14986309.922243 , -7280994.531575 , 23950831.709976, 11.991698, -2706729.008595, -4275788.456615, 3869189.997495
1284 , 25 , -14628945.410437 , -7867138.801904 , 20543825.638539 , 20813354.797699, 1.498962, -2706729.008595, -4275788.456615, 3869189.997495
1284 , 29 , -21940565.115686 , 870208.706514 , 14914976.895596 , 22771850.670191, 2.698132, -2706729.008595, -4275788.456615, 3869189.997495
1284 , 31 , -8531885.384620 , 12707571.924209 , 21678119.455875 , 25291595.889092, 4.197094, -2706729.008595, -4275788.456615, 3869189.997495
1285 , 2 , -2660337.905035 , -17031936.507950 , 20861221.982239 , 21250158.879130, 1.798755, -2706749.599766, -4275774.558217, 3869190.994387
1285 , 5 , -1765739.288427 , -26381534.098597 , 617038.967668 , 22366295.330118, 3.897302, -2706749.599766, -4275774.558217, 3869190.994387
1285 , 6 , 9267766.844849 , -11817288.958109 , 21962232.481113 , 22972801.393653, 1.798755, -2706749.599766, -4275774.558217, 3869190.994387
1285 , 12 , -10536211.252069 , -18157455.387813 , 16130931.612563 , 20111279.796905, 1.199170, -2706749.599766, -4275774.558217, 3869190.994387
1285 , 19 , 17815880.884459 , -16699492.897985 , 10124535.810417 , 24795056.511138, 4.796679, -2706749.599766, -4275774.558217, 3869190.994387
1285 , 24 , -20994268.794105 , -14986230.803734 , -7283909.634206 , 23951459.304556, 8.094396, -2706749.599766, -4275774.558217, 3869190.994387
1285 , 25 , -14629002.582651 , -7869794.901770 , 20542805.730632 , 20813024.256628, 1.199170, -2706749.599766, -4275774.558217, 3869190.994387
1285 , 29 , -21938979.655188 , 869158.060130 , 14917360.825322 , 22771416.106159, 2.698132, -2706749.599766, -4275774.558217, 3869190.994387
1285 , 31 , -8534314.129346 , 12706256.598652 , 21677979.444933 , 25291163.425656, 2.698132, -2706749.599766, -4275774.558217, 3869190.994387
1286 , 2 , -2658001.096722 , -17031030.202390 , 20862287.469507 , 21250488.618051, 1.498962, -2706770.090898, -4275760.799584, 3869191.940008
1286 , 5 , -1765405.717603 , -26381466.411222 , 620207.053503 , 22365803.636203, 4.197094, -2706770.090898, -4275760.799584, 3869191.940008
1286 , 6 , 9270225.890499 , -11816014.104832 , 21961884.143998 , 22973408.430709, 1.798755, -2706770.090898, -4275760.799584, 3869191.940008
1286 , 12 , -10536023.460104 , -18159534.473629 , 16128761.172982 , 20111329.528346, 1.199170, -2706770.090898, -4275760.799584, 3869191.940008
1286 , 19 , 17817153.458344 , -16699920.137951 , 10121674.223444 , 24795626.670264, 4.197094, -2706770.090898, -4275760.799584, 3869191.940008
1286 , 24 , -20993328.921419 , -14986151.591839 , -7286824.586335 , 23952054.354465, 6.295642, -2706770.090898, -4275760.799584, 3869191.940008
1286 , 25 , -14629059.903854 , -7872450.864984 , 20541785.378652 , 20812696.542491, 1.199170, -2706770.090898, -4275760.799584, 3869191.940008
1286 , 29 , -21937393.997037 , 868107.168607 , 14919744.437119 , 22770977.476217, 2.398340, -2706770.090898, -4275760.799584, 3869191.940008
1286 , 31 , -8536742.929142 , 12704941.424003 , 21677838.971631 , 25290741.606645, 3.897302, -2706770.090898, -4275760.799584, 3869191.940008
1287 , 2 , -2655664.116854 , -17030123.985750 , 20863352.537199 , 21250816.664299, 1.798755, -2706790.666707, -4275747.167842, 3869192.736530
1287 , 5 , -1765072.108129 , -26381398.344311 , 623375.126004 , 22365309.045563, 4.796679, -2706790.666707, -4275747.167842, 3869192.736530
1287 , 6 , 9272684.975189 , -11814739.423014 , 21961535.342103 , 22974020.371277, 1.798755, -2706790.666707, -4275747.167842, 3869192.736530
1287 , 12 , -10535835.800987 , -18161613.293429 , 16126590.386871 , 20111373.675717, 1.199170, -2706790.666707, -4275747.167842, 3869192.736530
1287 , 19 , 17818425.680147 , -16700347.291908 , 10118812.418121 , 24796208.032479, 4.796679, -2706790.666707, -4275747.167842, 3869192.736530
1287 , 24 , -20992388.714218 , -14986072.286507 , -7289739.387505 , 23952657.606000, 7.195019, -2706790.666707, -4275747.167842, 3869192.736530
1287 , 25 , -14629117.373984 , -7875106.691607 , 20540764.582607 , 20812366.839027, 1.199170, -2706790.666707, -4275747.167842, 3869192.736530
1287 , 29 , -21935808.141332 , 867056.031894 , 14922127.730882 , 22770541.638312, 2.997925, -2706790.666707, -4275747.167842, 3869192.736530
1287 , 31 , -8539171.784012 , 12703626.400251 , 21677698.035975 , 25290329.786585, 3.597509, -2706790.666707, -4275747.167842, 3869192.736530
1288 , 2 , -2653326.965579 , -17029217.858052 , 20864417.185293 , 21251142.982973, 1.798755, -2706811.302257, -4275733.501681, 3869193.496372
1288 , 5 , -1764738.460148 , -26381329.897859 , 626543.185048 , 22364816.636196, 4.796679, -2706811.302257, -4275733.501681, 3869193.496372
1288 , 6 , 9275144.098843 , -11813464.912699 , 21961186.075430 , 22974631.788321, 1.798755, -2706811.302257, -4275733.501681, 3869193.496372
1288 , 12 , -10535648.274818 , -18163691.847045 , 16124419.254320 , 20111417.875438, 1.199170, -2706811.302257, -4275733.501681, 3869193.496372
1288 , 19 , 17819697.549926 , -16700774.359846 , 10115950.394320 , 24796780.756738, 5.096472, -2706811.302257, -4275733.501681, 3869193.496372
1288 , 24 , -20991448.172569 , -14985992.887682 , -7292654.037692 , 23953265.429482, 8.094396, -2706811.302257, -4275733.501681, 3869193.496372
1288 , 25 , -14629174.993067 , -7877762.381485 , 20539743.342520 , 20812035.407986, 1.199170, -2706811.302257, -4275733.501681, 3869193.496372
1288 , 29 , -21934222.088136 , 866004.650120 , 14924510.706548 , 22770109.779041, 2.698132, -2706811.302257, -4275733.501681, 3869193.496372
1288 , 31 , -8541600.694488 , 12702311.527090 , 21677556.637939 , 25289868.267919, 7.195019, -2706811.302257, -4275733.501681, 3869193.496372
1289 , 2 , -2650989.642910 , -17028311.819350 , 20865481.413764 , 21251469.127148, 1.498962, -2706831.997112, -4275719.805917, 3869194.214552
1289 , 5 , -1764404.773482 , -26381261.071878 , 629711.230622 , 22364321.068329, 4.796679, -2706831.997112, -4275719.805917, 3869194.214552
1289 , 6 , 9277603.261482 , -11812190.573856 , 21960836.343982 , 22975238.546173, 1.798755, -2706831.997112, -4275719.805917, 3869194.214552
1289 , 12 , -10535460.881509 , -18165770.134446 , 16122247.775389 , 20111463.732932, 1.199170, -2706831.997112, -4275719.805917, 3869194.214552
1289 , 19 , 17820969.067656 , -16701201.341673 , 10113088.152193 , 24797353.934707, 4.197094, -2706831.997112, -4275719.805917, 3869194.214552
1289 , 24 , -20990507.296287 , -14985913.395582 , -7295568.537031 , 23953857.495418, 8.094396, -2706831.997112, -4275719.805917, 3869194.214552
1289 , 25 , -14629232.761059 , -7880417.934579 , 20538721.658421 , 20811703.819904, 1.199170, -2706831.997112, -4275719.805917, 3869194.214552
1289 , 29 , -21932635.837460 , 864953.023107 , 14926893.364149 , 22769671.463221, 2.698132, -2706831.997112, -4275719.805917, 3869194.214552
1289 , 31 , -8544029.659349 , 12700996.805218 , 21677414.777581 , 25289464.457690, 8.094396, -2706831.997112, -4275719.805917, 3869194.214552
1290 , 2 , -2648652.148908 , -17027405.869688 , 20866545.222585 , 21251797.138494, 1.498962, -2706852.812534, -4275706.093107, 3869194.867502
1290 , 5 , -1764071.048190 , -26381191.866372 , 632879.262492 , 22363838.134429, 5.096472, -2706852.812534, -4275706.093107, 3869194.867502
1290 , 6 , 9280062.462927 , -11810916.406578 , 21960486.147779 , 22975851.655896, 1.798755, -2706852.812534, -4275706.093107, 3869194.867502
1290 , 12 , -10535273.621021 , -18167848.155579 , 16120075.950128 , 20111511.719350, 1.199170, -2706852.812534, -4275706.093107, 3869194.867502
1290 , 19 , 17822240.233307 , -16701628.237337 , 10110225.691834 , 24797931.056443, 3.897302, -2706852.812534, -4275706.093107, 3869194.867502
1290 , 24 , -20989566.085492 , -14985833.810176 , -7298482.885280 , 23954452.615150, 6.295642, -2706852.812534, -4275706.093107, 3869194.867502
1290 , 25 , -14629290.677948 , -7883073.350769 , 20537699.530351 , 20811377.379630, 1.199170, -2706852.812534, -4275706.093107, 3869194.867502
1290 , 29 , -21931049.389396 , 863901.150890 , 14929275.703586 , 22769232.903081, 2.997925, -2706852.812534, -4275706.093107, 3869194.867502
1291 , 2 , -2646314.483571 , -17026500.009092 , 20867608.611751 , 21252121.973901, 1.798755, -2706873.756490, -4275692.301254, 3869195.484945
1291 , 5 , -1763737.283996 , -26381122.281352 , 636047.280919 , 22363336.441540, 5.096472, -2706873.756490, -4275692.301254, 3869195.484945
1291 , 6 , 9282521.703244 , -11809642.410815 , 21960135.486815 , 22976458.588243, 1.798755, -2706873.756490, -4275692.301254, 3869195.484945
1291 , 12 , -10535086.493295 , -18169925.910446 , 16117903.778541 , 20111555.657319, 1.199170, -2706873.756490, -4275692.301254, 3869195.484945
1291 , 19 , 17823511.046910 , -16702055.046773 , 10107363.013256 , 24798506.817025, 4.796679, -2706873.756490, -4275692.301254, 3869195.484945
1291 , 24 , -20988624.540214 , -14985754.131490 , -7301397.082347 , 23955053.859906, 9.293566, -2706873.756490, -4275692.301254, 3869195.484945
1291 , 25 , -14629348.743703 , -7885728.630080 , 20536676.958308 , 20811048.077523, 1.199170, -2706873.756490, -4275692.301254, 3869195.484945
1291 , 29 , -21929462.744033 , 862849.033514 , 14931657.724763 , 22768799.560564, 2.997925, -2706873.756490, -4275692.301254, 3869195.484945
1291 , 31 , -8548887.754788 , 12698367.813841 , 21677129.669799 , 25288580.614095, 6.295642, -2706873.756490, -4275692.301254, 3869195.484945
1292 , 2 , -2643976.647040 , -17025594.237610 , 20868671.581224 , 21252449.461741, 1.498962, -2706894.830243, -4275678.410891, 3869196.103765
1292 , 5 , -1763403.481078 , -26381052.316815 , 639215.285582 , 22362840.402532, 4.796679, -2706894.830243, -4275678.410891, 3869196.103765
1292 , 6 , 9284980.982261 , -11808368.586661 , 21959784.361106 , 22977067.893821, 1.798755, -2706894.830243, -4275678.410891, 3869196.103765
1292 , 12 , -10534899.498355 , -18172003.398926 , 16115731.260715 , 20111601.340309, 1.199170, -2706894.830243, -4275678.410891, 3869196.103765
1292 , 19 , 17824781.508444 , -16702481.769947 , 10104500.116503 , 24799079.523879, 4.197094, -2706894.830243, -4275678.410891, 3869196.103765
1292 , 24 , -20987682.660233 , -14985674.359715 , -7304311.128532 , 23955624.776174, 10.492736, -2706894.830243, -4275678.410891, 3869196.103765
1292 , 25 , -14629406.958318 , -7888383.772414 , 20535653.942317 , 20810716.925687, 1.199170, -2706894.830243, -4275678.410891, 3869196.103765
